-6.95398e-05 0
0.000468479 0.000380436
0.000164957 0.000354602
0.000138291 0.000266952
0.000145618 0.000213662
0.000417643 0.000305561
0.000428629 0.000262107
0.000359906 0.000238183
0.000288731 0.000222098
0.000207252 0.000214313
0.000116317 0.000213252
9.34056e-05 0.000196708
0.000148031 0.000189009
4.1933e-05 0.000203115
0.000192345 0.00023886
0.000180798 0.00022421
0.000144643 0.000213917
0.000128154 0.000202667
9.72876e-05 0.000194336
0.000170718 0.000198007
0.000199385 0.000190642
0.000183865 0.000182607
0.00022172 0.000178548
0.0002439 0.000172481
0.000233239 0.000165911
0.000196225 0.000163606
0.000198432 0.000157562
0.00020695 0.000152165
0.000220858 0.000147552
0.000284484 0.000155749
0.000244217 0.000155843
0.000203546 0.00015619
0.000194899 0.000151696
0.000195801 0.000147237
0.000189051 0.000143185
0.000211869 0.000141014
0.000165621 0.000144588
0.000144316 0.000142344
0.00012467 0.000140043
0.000113069 0.000137022
9.29984e-05 0.000135142
0.000101417 0.000132186
0.000105576 0.000129177
0.000101458 0.000126307
8.91009e-05 0.000124103
7.58568e-05 0.00012211
5.14107e-05 0.000121934
5.71618e-05 0.00011953
5.99502e-05 0.000117123
7.00117e-05 0.000115212
6.02554e-05 0.000113365
6.4589e-05 0.000111268
5.05524e-05 0.00011005
3.36441e-05 0.000109303
5.73265e-05 0.000109852
6.89081e-05 0.000108499
5.25976e-05 0.000107814
7.03175e-05 0.000107402
6.60001e-05 0.000105668
6.04296e-05 0.000104054
7.01481e-05 0.000102801
6.23337e-05 0.000101439
5.50746e-05 0.000100089
7.23066e-05 9.9997e-05
8.29087e-05 9.9019e-05
6.82515e-05 9.85976e-05
6.55138e-05 9.7164e-05
6.56253e-05 9.57352e-05
6.61036e-05 9.43489e-05
6.31508e-05 9.30473e-05
5.31948e-05 9.22678e-05
5.7177e-05 9.10722e-05
4.18016e-05 9.11133e-05
4.14182e-05 8.98829e-05
5.03917e-05 8.91312e-05
6.69145e-05 8.94768e-05
7.08049e-05 8.83993e-05
5.95076e-05 8.79849e-05
5.61467e-05 8.69354e-05
5.56294e-05 8.58502e-05
4.13399e-05 8.59713e-05
3.58955e-05 8.50951e-05
3.88262e-05 8.41203e-05
3.29828e-05 8.33216e-05
3.80354e-05 8.24944e-05
5.00145e-05 8.24003e-05
4.22121e-05 8.18218e-05
5.90688e-05 8.26101e-05
7.34133e-05 8.29179e-05
7.72594e-05 8.20858e-05
7.13338e-05 8.13973e-05
8.46461e-05 8.15939e-05
6.8033e-05 8.23905e-05
6.67698e-05 8.15237e-05
6.10601e-05 8.08652e-05
6.29128e-05 8.00441e-05
7.34703e-05 7.99121e-05
7.82737e-05 7.92409e-05
7.57568e-05 7.84805e-05
7.22669e-05 7.77732e-05
