           1        1.98        1.98           0
           2     1.97998     1.97999  6.5337e-06
           3     1.97993     1.97997 1.81282e-05
           4     1.97983     1.97994   3.232e-05
           5      1.9797     1.97989 4.87175e-05
           6     1.97954     1.97983 6.70676e-05
           7     1.97934     1.97976 8.71943e-05
           8     1.97909     1.97968 0.000108967
           9     1.97882     1.97958 0.000132288
          10      1.9785     1.97947 0.000157076
          11     1.97815     1.97935 0.000183272
          12     1.97776     1.97922 0.000210824
          13     1.97733     1.97907 0.000239692
          14     1.97686     1.97892 0.000269845
          15     1.97635     1.97874 0.000301255
          16      1.9758     1.97856 0.000333903
          17     1.97521     1.97836 0.000367774
          18     1.97458     1.97815 0.000402855
          19     1.97391     1.97793 0.000439139
          20      1.9732     1.97769 0.000476622
          21     1.97245     1.97744 0.000515301
          22     1.97165     1.97718 0.000555177
          23      1.9708      1.9769 0.000596254
          24     1.96992     1.97661 0.000638538
          25     1.96898     1.97631 0.000682034
          26       1.968     1.97599 0.000726754
          27     1.96697     1.97565 0.000772707
          28      1.9659     1.97531 0.000819906
          29     1.96477     1.97494 0.000868361
          30      1.9636     1.97456 0.000918084
          31     1.96237     1.97417 0.000969094
          32     1.96109     1.97376  0.00102141
          33     1.95975     1.97334  0.00107505
          34     1.95837      1.9729  0.00113002
          35     1.95692     1.97244  0.00118634
          36     1.95542     1.97197  0.00124403
          37     1.95386     1.97148  0.00130311
          38     1.95224     1.97097  0.00136362
          39     1.95056     1.97045  0.00142556
          40     1.94882     1.96991  0.00148898
          41     1.94701     1.96935  0.00155389
          42     1.94513     1.96877  0.00162033
          43     1.94319     1.96818  0.00168833
          44     1.94118     1.96756  0.00175792
          45      1.9391     1.96693  0.00182912
          46     1.93695     1.96628  0.00190196
          47     1.93472     1.96561  0.00197649
          48     1.93242     1.96492  0.00205272
          49     1.93003     1.96421  0.00213071
          50     1.92757     1.96347  0.00221047
          51     1.92503     1.96272  0.00229206
          52      1.9224     1.96194  0.00237551
          53     1.91969     1.96115  0.00246086
          54     1.91688     1.96033  0.00254815
          55     1.91399     1.95948  0.00263741
          56     1.91101     1.95862  0.00272868
          57     1.90793     1.95773  0.00282201
          58     1.90475     1.95682  0.00291743
          59     1.90148     1.95588  0.00301499
          60      1.8981     1.95491  0.00311473
          61     1.89462     1.95393  0.00321669
          62     1.89103     1.95291  0.00332091
          63     1.88734     1.95187  0.00342744
          64     1.88353      1.9508   0.0035363
          65     1.87961     1.94971  0.00364755
          66     1.87558     1.94858  0.00376123
          67     1.87143     1.94743  0.00387738
          68     1.86716     1.94625  0.00399604
          69     1.86276     1.94504  0.00411725
          70     1.85824      1.9438  0.00424105
          71      1.8536     1.94253  0.00436747
          72     1.84882     1.94123  0.00449656
          73     1.84391      1.9399  0.00462836
          74     1.83887     1.93853   0.0047629
          75      1.8337     1.93713  0.00490022
          76     1.82838      1.9357  0.00504035
          77     1.82293     1.93424  0.00518332
          78     1.81733     1.93274  0.00532917
          79     1.81159     1.93121  0.00547793
          80      1.8057     1.92964  0.00562962
          81     1.79967     1.92803  0.00578427
          82     1.79348     1.92639  0.00594192
          83     1.78715     1.92471  0.00610258
          84     1.78066       1.923  0.00626626
          85     1.77402     1.92125  0.00643299
          86     1.76723     1.91946  0.00660278
          87     1.76028     1.91763  0.00677563
          88     1.75318     1.91576  0.00695157
          89     1.74591     1.91385  0.00713059
          90      1.7385      1.9119  0.00731271
          91     1.73092     1.90991  0.00749792
          92     1.72318     1.90788  0.00768622
          93     1.71529     1.90581  0.00787759
          94     1.70725      1.9037  0.00807204
          95     1.69905     1.90154  0.00826953
          96     1.69069     1.89935  0.00847005
          97     1.68218     1.89711  0.00867357
          98     1.67352     1.89483  0.00888007
          99     1.66471      1.8925   0.0090895
         100     1.65575     1.89014  0.00930183
         101     1.64665     1.88773  0.00951701
         102      1.6374     1.88527  0.00973499
         103     1.62802     1.88277  0.00995571
         104      1.6185     1.88023   0.0101791
         105     1.60885     1.87765   0.0104051
         106     1.59907     1.87502   0.0106337
         107     1.58917     1.87235   0.0108647
         108     1.57915     1.86963   0.0110981
         109     1.56902     1.86688   0.0113338
         110     1.55879     1.86407   0.0115716
         111     1.54845     1.86123   0.0118116
         112     1.53802     1.85835   0.0120535
         113     1.52751     1.85542   0.0122973
         114     1.51691     1.85245   0.0125428
         115     1.50624     1.84944   0.0127899
         116     1.49551     1.84639   0.0130385
         117     1.48473      1.8433   0.0132884
         118     1.47389     1.84017   0.0135395
         119     1.46302       1.837   0.0137917
         120     1.45212     1.83379   0.0140447
         121     1.44119     1.83054   0.0142985
         122     1.43026     1.82726   0.0145529
         123     1.41933     1.82395   0.0148077
         124      1.4084      1.8206   0.0150627
         125     1.39749     1.81721   0.0153178
         126     1.38661     1.81379   0.0155728
         127     1.37576     1.81034   0.0158275
         128     1.36497     1.80686   0.0160818
         129     1.35423     1.80336   0.0163354
         130     1.34356     1.79982   0.0165882
         131     1.33297     1.79626     0.01684
         132     1.32247     1.79267   0.0170907
         133     1.31206     1.78905     0.01734
         134     1.30177     1.78542   0.0175878
         135     1.29158     1.78176   0.0178339
         136     1.28153     1.77808    0.018078
         137     1.27161     1.77438   0.0183202
         138     1.26183     1.77067   0.0185601
         139      1.2522     1.76694   0.0187977
         140     1.24273     1.76319   0.0190327
         141     1.23343     1.75944    0.019265
         142     1.22431     1.75567   0.0194944
         143     1.21536     1.75189   0.0197208
         144     1.20661      1.7481   0.0199441
         145     1.19805     1.74431   0.0201641
         146     1.18969     1.74051   0.0203807
         147     1.18153     1.73671   0.0205937
         148     1.17359      1.7329   0.0208031
         149     1.16586      1.7291   0.0210087
         150     1.15835     1.72529   0.0212104
         151     1.15107     1.72149   0.0214081
         152       1.144     1.71769   0.0216018
         153     1.13717      1.7139   0.0217913
         154     1.13057     1.71011   0.0219765
         155      1.1242     1.70633   0.0221574
         156     1.11807     1.70256   0.0223339
         157     1.11217      1.6988    0.022506
         158     1.10651     1.69505   0.0226736
         159     1.10108     1.69131   0.0228367
         160      1.0959     1.68759   0.0229952
         161     1.09094     1.68389    0.023149
         162     1.08622      1.6802   0.0232983
         163     1.08174     1.67653   0.0234429
         164     1.07749     1.67287   0.0235828
         165     1.07347     1.66924    0.023718
         166     1.06967     1.66563   0.0238485
         167      1.0661     1.66204   0.0239744
         168     1.06276     1.65847   0.0240956
         169     1.05963     1.65493   0.0242122
         170     1.05672     1.65141   0.0243241
         171     1.05402     1.64792   0.0244315
         172     1.05153     1.64445   0.0245342
         173     1.04924     1.64101   0.0246325
         174     1.04716     1.63759   0.0247262
         175     1.04526     1.63421   0.0248155
         176     1.04357     1.63085   0.0249004
         177     1.04205     1.62753   0.0249809
         178     1.04072     1.62423   0.0250572
         179     1.03957     1.62096   0.0251292
         180     1.03859     1.61773    0.025197
         181     1.03777     1.61452   0.0252607
         182     1.03711     1.61135   0.0253203
         183     1.03661     1.60821    0.025376
         184     1.03626      1.6051   0.0254278
         185     1.03605     1.60203   0.0254757
