1 0
1.27627 0.00201148
1.62878 0.0019794
1.83897 0.00248079
2.08369 0.00243512
2.2603 0.00256742
2.45608 0.00278257
2.6153 0.0030803
2.78005 0.00320979
2.92199 0.00353835
3.07363 0.00378057
3.20222 0.00413449
3.33704 0.00435382
3.45574 0.00437044
3.58163 0.00460011
3.69452 0.00483329
3.81091 0.00496936
3.91896 0.00504183
4.03087 0.00508419
4.12805 0.00524175
4.23196 0.00494454
4.32986 0.00513735
4.43009 0.00522989
4.52067 0.00563519
4.61567 0.00607104
4.70602 0.00623377
4.79814 0.0063891
4.88313 0.0063464
4.96863 0.00647772
5.04984 0.00661389
5.13475 0.00651919
5.21683 0.00646571
5.29687 0.00648867
5.37249 0.00680803
5.4553 0.00714405
5.53043 0.00715363
5.60856 0.00740569
5.68266 0.00750012
5.75789 0.00803363
5.82744 0.00761876
5.89902 0.00742159
5.9713 0.00777931
6.04122 0.00798121
6.10974 0.00791954
6.18135 0.00808275
6.24855 0.00822827
6.31486 0.00857461
6.38219 0.00846695
6.44861 0.00863515
6.5162 0.00855603
6.57973 0.00826617
6.6463 0.00809677
6.71107 0.00807767
6.76887 0.00829075
6.83326 0.008456
6.89712 0.00868677
6.96025 0.00846091
7.02097 0.00852434
7.07862 0.0085659
7.14056 0.00882919
7.20368 0.00892127
7.26375 0.00917616
7.3189 0.00922904
7.375 0.00912158
7.43298 0.00941901
7.48933 0.00954571
7.545 0.00960591
7.60102 0.00993524
7.65996 0.00968428
7.71392 0.00961096
7.76724 0.00999263
7.82206 0.0101877
7.8746 0.0103761
7.92723 0.010343
7.98516 0.0103543
8.03874 0.0104748
8.09237 0.0109229
8.14593 0.0107459
8.20091 0.0107711
8.25287 0.0109408
8.30448 0.0108564
8.3562 0.0109464
8.40491 0.0109248
8.45637 0.0110419
8.50695 0.011376
8.55914 0.0115907
8.61118 0.0114541
8.66058 0.0117631
8.70932 0.0114023
8.75686 0.0115565
8.80393 0.0118482
8.8529 0.0122357
8.90202 0.0121521
8.94892 0.0120738
8.99658 0.0121101
9.04441 0.0119353
9.0907 0.0120837
9.13504 0.0121786
9.18298 0.0123149
9.2298 0.0126097
