0.997939 0
0.995551 0.00168836
0.999441 0.00336984
0.998845 0.00257958
0.997112 0.00258103
0.996302 0.00227443
0.996009 0.00196825
0.996393 0.00175937
0.997339 0.00179993
0.99732 0.00162004
0.997836 0.0015529
0.998193 0.00146383
0.9978 0.0014029
0.997973 0.00131332
0.99813 0.0012351
0.998726 0.00129358
0.998576 0.00122608
0.998803 0.00117867
0.998685 0.00112253
0.998404 0.00110084
0.998268 0.00105681
0.998362 0.00101293
0.998825 0.00106951
0.998641 0.00104068
0.998352 0.00103846
0.998493 0.00100809
0.99805 0.0010637
0.997745 0.00106851
0.997718 0.00103201
0.997742 0.000997875
0.997782 0.0009665
0.998017 0.00096447
0.99828 0.000970327
0.998418 0.00095158
0.998607 0.000943045
0.998491 0.000924017
0.998406 0.000902917
0.998454 0.000880443
0.998335 0.000865873
0.998411 0.000847562
0.998388 0.0008272
0.998333 0.000809372
0.998397 0.000793097
0.998608 0.000802636
0.998417 0.00080726
0.998493 0.000793309
0.998694 0.000801518
0.998939 0.000821362
0.998986 0.000805962
0.998944 0.000790953
0.999085 0.000788005
0.999057 0.000773346
0.999088 0.000759341
0.99927 0.000766843
0.999188 0.000757274
0.999151 0.000744651
0.999185 0.000732364
0.999174 0.000719821
0.999141 0.000708359
0.999187 0.000698039
0.999276 0.000692284
0.999346 0.000684649
0.999437 0.0006797
0.999465 0.000669667
0.999547 0.000664395
0.999557 0.000654407
0.999608 0.000646556
0.999519 0.000643038
0.999568 0.00063552
0.999467 0.000634326
0.999461 0.000625424
0.99943 0.000617472
0.999428 0.000609017
0.999406 0.000601198
0.999395 0.000593273
0.999389 0.000585502
0.99941 0.000578268
0.999453 0.000572505
0.999531 0.000570434
0.999515 0.000563516
0.999514 0.00055656
0.999582 0.000553937
0.999629 0.000549251
0.999696 0.000546826
0.999773 0.000545761
0.99982 0.000541443
0.999777 0.000536925
0.999754 0.00053135
0.999736 0.000525661
0.999798 0.000523463
0.999692 0.000528379
0.999681 0.000522748
0.999749 0.00052154
0.999736 0.00051616
0.99971 0.000511364
0.999614 0.000515015
0.999664 0.000512151
0.999654 0.000507024
0.999695 0.000503575
0.99971 0.000498753
