0           0           0
0.00461329           0           0
0.00922657           0           0
0.0138399           0           0
0.0184531           0           0
0.0230664           0           0
0.0276797           0           0
0.032293           0           0
0.0369063           0           0
0.0415196           0           0
0.0461329           0           0
0.0507461           0           0
0.0553594           0           0
0.0599727           0           0
0.064586           0           0
0.0691993           0           0
0.0738126           0           0
0.0784259           0           0
0.0830391           0           0
0.0876524           0           0
0.0922657           0           0
0.096879           0           0
0.101492           0           0
0.106106           0           0
0.110719           0           0
0.115332           0           0
0.119945           0           0
0.124559           0           0
0.129172           0           0
0.133785           0           0
0.138399           0           0
0.143012           0           0
0.147625           0           0
0.152238           0           0
0.156852           0           0
0.161465           0           0
0.166078           0           0
0.170692           0           0
0.175305           0           0
0.179918           0           0
0.184531           0           0
0.189145           0           0
0.193758           0           0
0.198371           0           0
0.202985           0           0
0.207598           0           0
0.212211           0           0
0.216824           0           0
0.221438           0           0
0.226051           0           0
0.230664           0           0
0.235278           0           0
0.239891           0           0
0.244504           0           0
0.249117           0           0
0.253731           0           0
0.258344           0           0
0.262957           0           0
0.267571           0           0
0.272184           0           0
0.276797           0           0
0.28141           0           0
0.286024           0           0
0.290637           0           0
0.29525           0           0
0.299864           0           0
0.304477           0           0
0.30909           0           0
0.313703           0           0
0.318317           0           0
0.32293           0           0
0.327543           0           0
0.332157           0           0
0.33677           0           0
0.341383           0           0
0.345996           0           0
0.35061           0           0
0.355223           0           0
0.359836           0           0
0.36445           0           0
0.369063           0           0
0.373676           0           0
0.378289           0           0
0.382903           0           0
0.387516           0           0
0.392129           0           0
0.396743           0           0
0.401356           0           0
0.405969           0           0
0.410582           0           0
0.415196           0           0
0.419809           0           0
0.424422           0           0
0.429036           0           0
0.433649           0           0
0.438262           0           0
0.442875           0           0
0.447489           0           0
0.452102           0           0
0.456715           0           0
0.461329           0           0
0.465942           0           0
0.470555           0           0
0.475168           0           0
0.479782           0           0
0.484395           0           0
0.489008           0           0
0.493622           0           0
0.498235           0           0
0.502848           0           0
0.507461           0           0
0.512075           0           0
0.516688           0           0
0.521301           0           0
0.525915           0           0
0.530528           0           0
0.535141           0           0
0.539754           0           0
0.544368           0           0
0.548981           0           0
0.553594           0           0
0.558208           0           0
0.562821           0           0
0.567434           0           0
0.572047           0           0
0.576661           0           0
0.581274           0           0
0.585887           0           0
0.590501           0           0
0.595114           0           0
0.599727           0           0
0.60434           0           0
0.608954           0           0
0.613567           0           0
0.61818           0           0
0.622794           0           0
0.627407           0           0
0.63202           0           0
0.636633           0           0
0.641247           0           0
0.64586           0           0
0.650473           0           0
0.655087           0           0
0.6597           0           0
0.664313           0           0
0.668926           0           0
0.67354           0           0
0.678153           0           0
0.682766           0           0
0.68738           0           0
0.691993           0           0
0.696606           0           0
0.701219           0           0
0.705833           0           0
0.710446           0           0
0.715059           0           0
0.719673           0           0
0.724286           0           0
0.728899           0           0
0.733512           0           0
0.738126           0           0
0.742739           0           0
0.747352           0           0
0.751966           0           0
0.756579           0           0
0.761192           0           0
0.765805           0           0
0.770419           0           0
0.775032           0           0
0.779645           0           0
0.784259           0           0
0.788872           0           0
0.793485           0           0
0.798098           0           0
0.802712           0           0
0.807325           0           0
0.811938           0           0
0.816552           0           0
0.821165           0           0
0.825778           0           0
0.830391           0           0
0.835005           0           0
0.839618           0           0
0.844231           0           0
0.848845           0           0
0.853458           0           0
0.858071           0           0
0.862684           0           0
0.867298           0           0
0.871911           0           0
0.876524 9.49933e-06 9.25881e-06
0.881138 9.39987e-06 9.16186e-06
0.885751 9.30195e-06 9.06642e-06
0.890364 5.52334e-05 2.94002e-05
0.894977 0.000200434  6.1657e-05
0.899591 0.000559067 0.000126819
0.904204 0.000999623  0.00015115
0.908817  0.00221748 0.000198916
0.913431  0.00508105 0.000346845
0.918044  0.00720301 0.000453572
0.922657   0.0151105 0.000436573
0.92727    0.024481 0.000565154
0.931884    0.039916 0.000772259
0.936497   0.0630151  0.00106986
0.94111   0.0947368  0.00164302
0.945724    0.142167  0.00173105
0.950337    0.197968  0.00167843
0.95495    0.277372   0.0022206
0.959563    0.370864  0.00329515
0.964177    0.491014   0.0036579
0.96879    0.626781  0.00339179
0.973403    0.799053  0.00385168
0.978017    0.993571  0.00597439
0.98263     1.20313  0.00435937
0.987243     1.44652  0.00470226
0.991856     1.70857  0.00471538
0.99647     1.96788  0.00686568
1.00108     2.24942  0.00715876
1.0057     2.53692  0.00714452
1.01031     2.83006  0.00830394
1.01492     3.12721  0.00681483
1.01954     3.41302  0.00617745
1.02415     3.66692  0.00858061
1.02876     3.91714  0.00524317
1.03338     4.16168  0.00641016
1.03799     4.35801  0.00960481
1.0426     4.54771  0.00588605
1.04722     4.68571  0.00614388
1.05183     4.81165  0.00697503
1.05644     4.90088  0.00855844
1.06106     4.94515  0.00440383
1.06567      4.9701  0.00740414
1.07028     4.95498    0.010305
1.0749     4.93959  0.00790116
1.07951     4.88103    0.010013
1.08412     4.76603  0.00983597
1.08874     4.67355    0.011425
1.09335     4.54694  0.00927251
1.09796     4.40125  0.00674662
1.10258     4.23999  0.00838676
1.10719        4.06  0.00719323
1.1118      3.8853  0.00894077
1.11642     3.67613  0.00713216
1.12103     3.49565  0.00802513
1.12564     3.29882  0.00855952
1.13026     3.09967  0.00631382
1.13487     2.91075  0.00678732
1.13948     2.70427  0.00552964
1.14409     2.52628  0.00362187
1.14871     2.33922  0.00478161
1.15332     2.15639  0.00495491
1.15793     1.98459  0.00615177
1.16255     1.81922   0.0033849
1.16716     1.67052  0.00460996
1.17177      1.5183   0.0041747
1.17639     1.38381  0.00401273
1.181     1.25298  0.00401388
1.18561     1.14337  0.00415877
1.19023     1.02131  0.00379509
1.19484    0.916802  0.00290133
1.19945    0.824636  0.00347571
1.20407    0.733006   0.0027479
1.20868    0.654345  0.00328516
1.21329     0.58216  0.00229792
1.21791     0.51588  0.00165892
1.22252    0.459594  0.00227248
1.22713    0.403071  0.00276426
1.23175    0.352722  0.00224316
1.23636    0.307366  0.00268599
1.24097    0.272275  0.00229664
1.24559    0.236921  0.00164771
1.2502    0.206128  0.00196237
1.25481    0.180511  0.00149472
1.25943    0.157285  0.00137062
1.26404     0.13624  0.00147775
1.26865    0.116226  0.00161887
1.27327     0.10231  0.00121738
1.27788    0.088114  0.00160754
1.28249   0.0771542   0.0012693
1.28711   0.0684647  0.00101164
1.29172   0.0615829 0.000785252
1.29633   0.0532235 0.000937298
1.30095   0.0500048 0.000828331
1.30556   0.0475698 0.000920168
1.31017   0.0436314  0.00120167
1.31479   0.0426846 0.000851174
1.3194   0.0416412 0.000919634
1.32401   0.0422736 0.000934387
1.32863   0.0448896 0.000866247
1.33324    0.045624 0.000808642
1.33785   0.0498232  0.00109014
1.34247   0.0552491  0.00095169
1.34708   0.0606837 0.000827979
1.35169   0.0691887 0.000990194
1.35631   0.0760955  0.00119092
1.36092   0.0841342  0.00120025
1.36553   0.0960668  0.00117835
1.37015    0.107441  0.00124489
1.37476    0.120144  0.00105674
1.37937    0.133674  0.00110288
1.38399     0.14782  0.00154807
1.3886    0.167645  0.00133957
1.39321    0.185621  0.00126533
1.39783    0.205868  0.00164028
1.40244    0.228034  0.00178649
1.40705    0.251243   0.0015779
1.41167    0.276002  0.00102022
1.41628    0.301172  0.00190033
1.42089    0.326945  0.00150613
1.42551    0.360532  0.00151299
1.43012    0.387101    0.001771
1.43473    0.421374  0.00180643
1.43935    0.455471  0.00173859
1.44396    0.490789  0.00188558
1.44857    0.523125  0.00146058
1.45319    0.562296  0.00225988
1.4578    0.595235  0.00209071
1.46241    0.631033  0.00188295
1.46702    0.664217  0.00209868
1.47164    0.704777  0.00191741
1.47625    0.736349  0.00227793
1.48086    0.771044  0.00213115
1.48548    0.806419  0.00317508
1.49009    0.832863  0.00275588
1.4947     0.85479  0.00321657
1.49932    0.890189  0.00297464
1.50393    0.906264   0.0026582
1.50854     0.93051  0.00271624
1.51316    0.944262  0.00214529
1.51777    0.956942  0.00365416
1.52238        0.97  0.00295328
1.527    0.970463  0.00374972
1.53161    0.978328   0.0029011
1.53622    0.977855  0.00260654
1.54084    0.971767  0.00305291
1.54545     0.96159  0.00236301
1.55006     0.94746  0.00384917
1.55468    0.936191  0.00248634
